"Sex","Ethnicity","Legal_Status","Custody_Status","Marital_Status","Recidivism_Supervision_Level","Raw_Score","Decile_Score"
"Male","Other","Pretrial","Jail Inmate","Single","Low",0.48125,0.363636363636364
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.470833333333333,0.363636363636364
"Male","Other","Pretrial","Pretrial Defendant","Single","Low",0.454166666666667,0.272727272727273
"Male","Caucasian","Post Sentence","Probation","Married","Low",0.329166666666667,0.181818181818182
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.595833333333333,0.545454545454545
"Female","African-American","Pretrial","Jail Inmate","Single","Low",0.345833333333333,0.272727272727273
"Male","Hispanic","Pretrial","Jail Inmate","Single","Low",0.59375,0.545454545454545
"Male","African-American","Pretrial","Pretrial Defendant","Single","High",0.864583333333333,1
"Female","Hispanic","Post Sentence","Probation","Single","Low",0.414583333333333,0.363636363636364
"Male","African-American","Post Sentence","Probation","Single","Low",0.49375,0.363636363636364
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.3875,0.272727272727273
"Female","African-American","Post Sentence","Probation","Single","Medium",0.597916666666667,0.727272727272727
"Male","African-American","Other","Probation","Single","Medium",0.566666666666667,0.545454545454545
"Male","African-American","Pretrial","Jail Inmate","Single","Medium",0.7,0.727272727272727
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.45625,0.272727272727273
"Male","Hispanic","Post Sentence","Probation","Single","Low",0.525,0.454545454545455
"Female","Hispanic","Post Sentence","Probation","Single","Medium with Override Consideration",0.710416666666667,0.909090909090909
"Male","Caucasian","Pretrial","Pretrial Defendant","Married","Low",0.491666666666667,0.363636363636364
"Male","Caucasian","Post Sentence","Probation","Divorced","Low",0.51875,0.454545454545455
"Female","Hispanic","Post Sentence","Probation","Divorced","Low",0.504166666666667,0.545454545454545
"Male","African-American","Post Sentence","Probation","Single","Low",0.495833333333333,0.363636363636364
"Male","Caucasian","Pretrial","Jail Inmate","Married","Low",0.283333333333333,0.181818181818182
"Male","Other","Pretrial","Jail Inmate","Single","Low",0.24375,0.181818181818182
"Male","African-American","Post Sentence","Probation","Married","Low",0.285416666666667,0.181818181818182
"Male","African-American","Pretrial","Jail Inmate","Married","High",0.852083333333333,1
"Male","Caucasian","Other","Probation","Widowed","Low",0.26875,0.181818181818182
"Female","Caucasian","Post Sentence","Probation","Divorced","Low",0.116666666666667,0.181818181818182
"Male","African-American","Pretrial","Pretrial Defendant","Divorced","Low",0.48125,0.363636363636364
"Male","African-American","Pretrial","Pretrial Defendant","Single","Medium with Override Consideration",0.7125,0.818181818181818
"Male","Hispanic","Pretrial","Pretrial Defendant","Single","High",0.8875,1
"Male","Asian","Post Sentence","Probation","Divorced","Low",0.441666666666667,0.272727272727273
"Male","Hispanic","Pretrial","Jail Inmate","Single","Low",0.395833333333333,0.272727272727273
"Male","Hispanic","Pretrial","Pretrial Defendant","Married","Medium",0.608333333333333,0.636363636363636
"Male","Other","Post Sentence","Probation","Single","High",0.789583333333333,0.909090909090909
"Female","Caucasian","Pretrial","Jail Inmate","Married","Low",0.45625,0.454545454545455
"Male","African-American","Pretrial","Jail Inmate","Single","Medium",0.495833333333333,0.363636363636364
"Female","African-American","Pretrial","Jail Inmate","Single","Medium with Override Consideration",0.66875,0.818181818181818
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.160416666666667,0.181818181818182
"Female","African-American","Pretrial","Jail Inmate","Married","Low",0.377083333333333,0.272727272727273
"Male","African-American","Pretrial","Jail Inmate","Single","Medium",0.675,0.727272727272727
"Male","African-American","Post Sentence","Probation","Single","Medium with Override Consideration",0.8375,1
"Male","Caucasian","Post Sentence","Probation","Single","Medium with Override Consideration",0.739583333333333,0.909090909090909
"Male","Hispanic","Other","Probation","Divorced","Low",0.329166666666667,0.181818181818182
"Male","Hispanic","Other","Probation","Married","Low",0.25625,0.181818181818182
"Female","African-American","Pretrial","Jail Inmate","Single","Low",0.454166666666667,0.363636363636364
"Male","Caucasian","Pretrial","Jail Inmate","Single","Medium",0.633333333333333,0.636363636363636
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.508333333333333,0.363636363636364
"Female","Hispanic","Pretrial","Jail Inmate","Married","Low",0.4125,0.363636363636364
"Male","Hispanic","Post Sentence","Probation","Single","Low",0.489583333333333,0.363636363636364
"Female","Hispanic","Post Sentence","Probation","Divorced","Low",0.214583333333333,0.181818181818182
"Male","Caucasian","Post Sentence","Jail Inmate","Single","Low",0.266666666666667,0.181818181818182
"Female","African-American","Post Sentence","Probation","Married","Low",0.404166666666667,0.363636363636364
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.383333333333333,0.272727272727273
"Male","African-American","Other","Probation","Single","Low",0.420833333333333,0.272727272727273
"Male","Caucasian","Pretrial","Pretrial Defendant","Single","Low",0.46875,0.363636363636364
"Male","African-American","Post Sentence","Probation","Single","Low",0.425,0.272727272727273
"Male","Other","Pretrial","Pretrial Defendant","Single","Low",0.34375,0.181818181818182
"Male","African-American","Pretrial","Jail Inmate","Single","Medium",0.633333333333333,0.636363636363636
"Male","Other","Other","Probation","Single","Low",0.452083333333333,0.272727272727273
"Male","Hispanic","Pretrial","Jail Inmate","Divorced","Low",0.114583333333333,0.181818181818182
"Male","African-American","Post Sentence","Probation","Single","High",0.777083333333333,0.909090909090909
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.554166666666667,0.454545454545455
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.508333333333333,0.363636363636364
"Male","Caucasian","Pretrial","Jail Inmate","Single","High",0.827083333333333,1
"Male","Caucasian","Post Sentence","Probation","Separated","Low",0.39375,0.272727272727273
"Male","Hispanic","Other","Probation","Single","Low",0.352083333333333,0.181818181818182
"Male","Other","Post Sentence","Probation","Single","Medium with Override Consideration",0.845833333333333,1
"Female","Other","Pretrial","Jail Inmate","Married","Low",0.314583333333333,0.181818181818182
"Female","Caucasian","Post Sentence","Probation","Divorced","Low",0.4875,0.454545454545455
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.422916666666667,0.272727272727273
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.475,0.363636363636364
"Female","Caucasian","Pretrial","Jail Inmate","Single","Low",0.260416666666667,0.181818181818182
"Female","African-American","Pretrial","Jail Inmate","Single","Low",0.360416666666667,0.272727272727273
"Male","African-American","Pretrial","Jail Inmate","Single","Medium with Override Consideration",0.8875,1
"Male","Caucasian","Pretrial","Jail Inmate","Single","Low",0.510416666666667,0.363636363636364
"Male","African-American","Post Sentence","Probation","Single","High",0.777083333333333,0.909090909090909
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.541666666666667,0.454545454545455
"Female","Hispanic","Other","Probation","Married","Low",0.4,0.363636363636364
"Male","Caucasian","Pretrial","Pretrial Defendant","Married","Low",0.489583333333333,0.363636363636364
"Male","African-American","Pretrial","Jail Inmate","Single","Medium",0.647916666666667,0.727272727272727
"Male","African-American","Pretrial","Jail Inmate","Single","Medium with Override Consideration",0.733333333333333,0.909090909090909
"Male","Caucasian","Pretrial","Jail Inmate","Widowed","Low",0.147916666666667,0.181818181818182
"Female","Caucasian","Other","Probation","Divorced","Low",0.360416666666667,0.272727272727273
"Female","Caucasian","Pretrial","Jail Inmate","Single","Low",0.41875,0.363636363636364
"Male","Caucasian","Pretrial","Jail Inmate","Single","Low",0.247916666666667,0.181818181818182
"Female","Caucasian","Pretrial","Pretrial Defendant","Single","Low",0.470833333333333,0.454545454545455
"Male","African-American","Post Sentence","Probation","Single","Medium with Override Consideration",0.860416666666667,1
"Male","African-American","Pretrial","Jail Inmate","Single","Medium",0.514583333333333,0.454545454545455
"Female","Caucasian","Pretrial","Pretrial Defendant","Single","Low",0.277083333333333,0.181818181818182
"Female","Hispanic","Pretrial","Pretrial Defendant","Single","Medium",0.558333333333333,0.636363636363636
"Male","Other","Post Sentence","Probation","Single","Low",0.491666666666667,0.363636363636364
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.10625,0.181818181818182
"Male","Caucasian","Pretrial","Jail Inmate","Single","Low",0.2625,0.181818181818182
"Male","Hispanic","Pretrial","Pretrial Defendant","Single","Low",0.0979166666666666,0.181818181818182
"Female","Hispanic","Other","Probation","Single","Low",0.458333333333333,0.454545454545455
"Male","Hispanic","Other","Probation","Single","Medium",0.6125,0.636363636363636
"Male","Hispanic","Post Sentence","Probation","Single","Medium with Override Consideration",0.73125,0.818181818181818
"Male","Hispanic","Other","Probation","Single","Medium with Override Consideration",0.647916666666667,0.636363636363636
"Male","Other","Pretrial","Jail Inmate","Single","Low",0.554166666666667,0.454545454545455
"Male","African-American","Pretrial","Jail Inmate","Married","Low",0.43125,0.272727272727273
"Female","Caucasian","Pretrial","Jail Inmate","Single","Low",0.30625,0.181818181818182
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.43125,0.272727272727273
"Male","African-American","Pretrial","Jail Inmate","Married","Medium with Override Consideration",0.697916666666667,0.818181818181818
"Female","African-American","Pretrial","Jail Inmate","Single","Medium with Override Consideration",0.65,0.818181818181818
"Male","Caucasian","Post Sentence","Probation","Single","Low",0.266666666666667,0.181818181818182
"Male","Caucasian","Post Sentence","Probation","Married","Low",0.325,0.181818181818182
"Male","African-American","Post Sentence","Probation","Married","Medium with Override Consideration",0.6875,0.818181818181818
"Female","African-American","Pretrial","Jail Inmate","Single","Low",0.458333333333333,0.454545454545455
"Male","African-American","Pretrial","Jail Inmate","Single","Medium with Override Consideration",0.85,1
"Male","Hispanic","Pretrial","Jail Inmate","Single","Low",0.289583333333333,0.181818181818182
"Female","Caucasian","Pretrial","Jail Inmate","Married","Low",0.345833333333333,0.272727272727273
"Female","African-American","Pretrial","Jail Inmate","Single","Medium",0.597916666666667,0.727272727272727
"Male","African-American","Pretrial","Jail Inmate","Married","Low",0.266666666666667,0.181818181818182
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.5625,0.545454545454545
"Male","African-American","Pretrial","Jail Inmate","Separated","Medium with Override Consideration",0.816666666666667,1
"Male","Caucasian","Pretrial","Jail Inmate","Single","Medium with Override Consideration",0.760416666666667,0.909090909090909
"Male","Other","Pretrial","Jail Inmate","Single","Low",0.345833333333333,0.181818181818182
"Male","Caucasian","Pretrial","Jail Inmate","Married","Medium with Override Consideration",0.710416666666667,0.818181818181818
"Female","Caucasian","Pretrial","Jail Inmate","Separated","Low",0.127083333333333,0.181818181818182
"Female","African-American","Pretrial","Jail Inmate","Single","Medium",0.639583333333333,0.727272727272727
"Male","Hispanic","Pretrial","Jail Inmate","Separated","Low",0.1375,0.181818181818182
"Male","Caucasian","Pretrial","Jail Inmate","Single","Low",0.44375,0.272727272727273
"Male","Caucasian","Pretrial","Jail Inmate","Single","Low",0.40625,0.272727272727273
"Male","Hispanic","Pretrial","Jail Inmate","Unknown","Low",0.341666666666667,0.181818181818182
"Male","Caucasian","Pretrial","Jail Inmate","Single","Low",0.495833333333333,0.363636363636364
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.379166666666667,0.181818181818182
"Male","Caucasian","Pretrial","Jail Inmate","Single","Low",0.264583333333333,0.181818181818182
"Male","Hispanic","Pretrial","Jail Inmate","Married","Low",0.28125,0.181818181818182
"Male","African-American","Pretrial","Jail Inmate","Single","Medium",0.63125,0.636363636363636
"Male","African-American","Pretrial","Jail Inmate","Married","Low",0.164583333333333,0.181818181818182
"Male","Caucasian","Pretrial","Jail Inmate","Significant Other","Low",0.291666666666667,0.181818181818182
"Male","African-American","Pretrial","Jail Inmate","Single","Medium",0.683333333333333,0.727272727272727
"Male","African-American","Pretrial","Jail Inmate","Single","Low",0.529166666666667,0.454545454545455
